"";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel";"sequence"
"1";NA;"LOC";568;"haar";1;256736,330113212;6;1
"2";NA;"LOC";568;"haar";1;262968,062175809;6;2
"3";NA;"LOC";568;"haar";1;276091,25692785;6;3
"4";NA;"LOC";568;"haar";1;287296,778089313;6;4
"5";NA;"LOC";568;"haar";1;300248,145893526;6;5
"6";NA;"LOC";568;"haar";1;352658,193408292;6;6
"7";NA;"LOC";568;"haar";1;401792,922312601;6;7
"8";NA;"LOC";568;"haar";1;406467,605243025;6;8
"9";NA;"LOC";568;"haar";1;407219,966858208;6;9
"10";NA;"LOC";568;"haar";1;407794,137564531;6;10
"11";NA;"LOC";568;"haar";1;407852,120320589;6;11
"12";NA;"LOC";568;"haar";1;407852,120320589;6;12
"13";NA;"LOC";568;"haar";1;404299,615851908;6;13
"14";NA;"LOC";568;"haar";1;397867,065463453;6;14
"15";NA;"LOC";568;"haar";1;404371,033636807;6;15
"16";NA;"LOC";568;"haar";1;417029,659233609;6;16
"17";NA;"LOC";568;"haar";1;421145,020700115;6;17
"18";NA;"LOC";568;"haar";1;422648,329716917;6;18
"19";NA;"LOC";568;"haar";1;422328,717451821;6;19
"20";NA;"LOC";568;"haar";1;422931,172429392;6;20
"21";NA;"LOC";568;"haar";1;423132,69786203;6;21
"22";NA;"LOC";568;"haar";1;423344,829896386;6;22
"23";NA;"LOC";568;"haar";1;423346,244109948;6;23
"24";NA;"LOC";568;"haar";1;423593,731483364;6;24
"25";NA;"LOC";568;"haar";1;423619,894434268;6;25
"26";NA;"LOC";568;"haar";1;423641,814744484;6;26
"27";NA;"LOC";568;"haar";1;471302,933116801;6;27
"28";NA;"LOC";568;"haar";1;480266,925781903;6;28
"29";NA;"LOC";568;"haar";1;506306,132999098;6;29
"30";NA;"LOC";568;"haar";1;509285,880975018;6;30
"31";NA;"LOC";568;"haar";1;509459,122136408;6;31
"32";NA;"LOC";568;"haar";1;516877,379377837;6;32
"33";NA;"LOC";568;"haar";1;527928,04415422;6;33
"34";NA;"LOC";568;"haar";1;530603,73621423;6;34
"35";NA;"LOC";568;"haar";1;532177,755909151;6;35
"36";NA;"LOC";568;"haar";1;534172,504138878;6;36
"37";NA;"LOC";568;"haar";1;538457,571232869;6;37
"38";NA;"LOC";568;"haar";2;381172,5;5;1
"39";NA;"LOC";568;"haar";2;415457;5;2
"40";NA;"LOC";568;"haar";2;533477,5;5;3
"41";NA;"LOC";568;"haar";2;575364;5;4
"42";NA;"LOC";568;"haar";2;576749;5;5
"43";NA;"LOC";568;"haar";2;574278;5;6
"44";NA;"LOC";568;"haar";2;567268;5;7
"45";NA;"LOC";568;"haar";2;592679;5;8
"46";NA;"LOC";568;"haar";2;597489;5;9
"47";NA;"LOC";568;"haar";2;598257,5;5;10
"48";NA;"LOC";568;"haar";2;598701;5;11
"49";NA;"LOC";568;"haar";2;599070,5;5;12
"50";NA;"LOC";568;"haar";2;632821,5;5;13
"51";NA;"LOC";568;"haar";2;697612,5;5;14
"52";NA;"LOC";568;"haar";2;720361,5;5;15
"53";NA;"LOC";568;"haar";2;738789;5;16
"54";NA;"LOC";568;"haar";2;751500;5;17
"55";NA;"LOC";568;"haar";2;758464;5;18
"56";NA;"LOC";568;"haar";3;563302,121543249;4;1
"57";NA;"LOC";568;"haar";3;784069,343911063;4;2
"58";NA;"LOC";568;"haar";3;813898,997028808;4;3
"59";NA;"LOC";568;"haar";3;820206,389516992;4;4
"60";NA;"LOC";568;"haar";3;845520,45873008;4;5
"61";NA;"LOC";568;"haar";3;846952,349961983;4;6
"62";NA;"LOC";568;"haar";3;940758,903321143;4;7
"63";NA;"LOC";568;"haar";3;1031775,21332174;4;8
"64";NA;"LOC";568;"haar";3;1067705,78374756;4;9
"65";NA;"LOC";568;"haar";4;1129934,25;3;1
